family,kind,d,eps,ess_cf,d2_cf,ess_emp,ess_emp_half,ess_dbl_pass,relsd_analytic,logz_emp,logz_dbl_pass,logz_bias_1e4,logz_sd_1e4,seconds,note
gmm,weight_distort,2,0.45,0.1899999999999999,1.660731206821651,0.1900338035990884,0.1900325718077124,True,0.0041294832096701,0.0004433359965769,True,0.0003079202272967,0.0196093968998548,2.21,semi-cf (well-separated approx)
gmm,mode_drop,2,,6.415243562194552e-28,62.61370563888011,0.8662970470650252,0.016586409023499105,False,inf,-0.692130144257666,True,-0.692250918673992,0.003158877430909764,0.64,BLIND SPOT: E[w]=1 so Zhat unbiased only at astronomical N; at practical N logZ locks onto -ln2 with tiny variance; empirical ESS is seed-lottery (const-weight plateau vs tail spike)
funnel,cond_scale,2,-0.3,0.9035079029052512,0.101470421998345,0.9026213809212024,0.9056814448345832,True,inf,0.0007228943217647,True,0.000526845251291,0.0036063622551445,0.3,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,2,-0.15,0.9843059135695008,0.0158185424715912,0.984280768470198,0.9845000767148728,True,0.0003267983798291,8.19927065336401e-05,True,0.0002403895750881,0.0013982815046163,0.3,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,2,-0.05,0.9986139979479092,0.0013869634413625,0.998618481429272,0.998614137693878,True,7.89340856341894e-05,-4.200043001389986e-05,True,-2.558596451843087e-05,0.0003619601584966,0.3,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,2,0.05,0.9988655696858586,0.0011350742672695,0.9988691558354466,0.9988625408298974,True,6.448272708876663e-05,1.0483253209514489e-05,True,-3.775856904276509e-05,0.0003392148635786,0.31,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,2,0.15,0.9914568913905548,0.008579810141413,0.991458230515488,0.9914781141803544,True,0.0001665540139255,0.0001019608261909,True,-3.4755041253902165e-05,0.0008318327335105,0.36,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,2,0.3,0.9730085108210398,0.0273624498446232,0.9729918330797788,0.9730539569595976,True,0.000280570454505,-0.0001283719378957,True,0.0002524515502061,0.0016249542922724,0.24,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,2,0.5,0.9428090415820636,0.0588915178281916,0.9429138458478146,0.9431681517738796,True,0.0003933198931903,6.723295611088531e-05,True,-0.0001140279657365,0.0025164350919116,0.3,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,v_scale,2,-0.3,0.0,,0.473341491937566,0.4153567782031656,True,inf,0.0008212764797335,True,-0.0013886201959833,0.0113349427955419,0.29,1-dim mismatch (v only): d-independent by construction
funnel,v_scale,2,-0.15,0.9232985511506112,0.0798026394123987,0.9242607508928128,0.9217123199328292,True,inf,0.0002688034608695,True,0.0003197278718073,0.0029944163982324,0.3,1-dim mismatch (v only): d-independent by construction
funnel,v_scale,2,0.15,0.9698113677414488,0.0306536926416498,0.969737748009506,0.9696925352909512,True,0.0002950366040826,-0.000212191420962,True,-6.456384350794764e-06,0.0017449234309352,0.29,1-dim mismatch (v only): d-independent by construction
funnel,v_scale,2,0.3,0.9128549479610364,0.0911782850932904,0.9127712581256292,0.9129896991519492,True,0.0004768556207574,-0.0002998128665598,True,0.0002791902637991,0.003131903996092,0.3,1-dim mismatch (v only): d-independent by construction
funnel,v_scale,2,0.5,0.8314794192830981,0.1845487319686447,0.8314099785660624,0.8314013500046862,True,0.0006548809178953,-1.295522442745778e-05,True,-0.0002655623047512,0.0051125032173744,0.29,1-dim mismatch (v only): d-independent by construction
funnel,gauss_proposal,2,,,,0.0487184044469632,0.0513216014742759,True,inf,-0.0096819433021408,True,-0.0081493455161496,0.0450148709832379,0.59,E[w^2]=inf for ANY Gaussian proposal vs funnel: certificate undefined
gaussian,shift,4,0.02,0.9984012793176064,0.0015999999999999,0.9984015776749732,0.998405196691192,True,8.012817083062222e-05,-1.8667273231187664e-05,True,-2.608589146975149e-05,0.0003667558190466,1.08,
gaussian,shift,4,0.05,0.990049833749168,0.01,0.990043084762079,0.9900485001713067,True,0.000202016767107,3.0098165346714723e-06,True,-5.985786126103676e-06,0.0010080537111127,1.08,
gaussian,shift,4,0.1,0.9607894391523232,0.04,0.9607915004354336,0.96084821766507,True,0.0004165463611554,5.905846533593717e-06,True,0.000591350192699,0.0022865176036943,1.08,
gaussian,shift,4,0.15,0.9139311852712282,0.09,0.9139420596194718,0.9139841209860824,True,0.0006582776120758,-4.310047814293228e-05,True,0.0001784786139842,0.0031178414453362,1.17,
gaussian,shift,4,0.2,0.8521437889662113,0.16,0.8524598061439415,0.8521610666254803,True,0.0009468267419675,-0.0006062585380224,True,-0.0006918505831495,0.0040249325007237,1.12,
gaussian,shift,4,0.3,0.697676326071031,0.36,0.6977089661448317,0.6986995868285529,True,0.0017946297158457,5.006610871483019e-05,True,-0.0007874694358369,0.0064968364911585,1.04,
gaussian,shift,4,0.5,0.3678794411714423,1.0,0.3688868139909012,0.3613500039171337,True,0.0073210757428908,0.0004913578207865,True,0.0015165746618468,0.0138885484084502,1.0,
gaussian,shift,4,0.7,0.140858420921045,1.96,0.1441007018481993,0.1428077119867384,True,0.0503905232541479,0.0017841166426624,True,-0.0028579133602868,0.0277404994935569,1.06,
gaussian,shift,4,1.0,0.0183156388887341,4.0,0.0206532005546038,0.0222274251051129,True,2.98095781931041,-0.0035362354934065,True,-0.0018291861778392,0.0757620532200858,1.0,
gaussian,scale,4,-0.3,0.6663890045814247,0.4058816879933802,0.6723674303576751,0.6665789949543426,True,inf,0.0003941983595261,True,-0.0003828331994778,0.0066630309240937,1.0,
gaussian,scale,4,-0.2,0.8789062499999998,0.1290770422751426,0.8795228947026628,0.8774037793115855,True,0.0014966629547095,-0.0003158403197165,True,0.0001032217036662,0.0038466988168996,1.0,
gaussian,scale,4,-0.1,0.9754610577655848,0.0248450399971141,0.9755764924342912,0.9753452566124236,True,0.0003711842908553,-0.0001879600324805,True,0.0003186865589221,0.0016149447728694,1.0,
gaussian,scale,4,-0.05,0.9944675071554088,0.0055478537654502,0.9944711934859752,0.9944368603590688,True,0.0001586072192556,-1.7563412791687938e-05,True,-6.401903786688478e-05,0.0007484465315736,1.0,
gaussian,scale,4,0.05,0.9954699944981772,0.0045402970690783,0.9954715079850368,0.9954862124365158,True,0.0001293681224688,-4.294465676935033e-05,True,-7.691840436235608e-05,0.0006218714307491,1.08,
gaussian,scale,4,0.1,0.9835393757257016,0.0165976056293904,0.9834979233667358,0.9835843007706304,True,0.0002407471363764,-0.0001365282833276,True,4.0959589648004165e-06,0.0011792917334513,1.03,
gaussian,scale,4,0.2,0.945216049382716,0.0563417539333927,0.9452537151091988,0.945096424803792,True,0.0004309048762147,0.0002299099531377,True,0.0001974784822171,0.0025075791969804,1.02,
gaussian,scale,4,0.3,0.8963271594131859,0.109449799378493,0.8962749665568199,0.8960290172644529,True,0.0005950206607983,-0.0003226543274941,True,0.0002664922885017,0.0035294577085348,1.08,
gaussian,scale,4,0.5,0.7901234567901234,0.2355660713127669,0.7902983357470673,0.7909220304924803,True,0.0008819171036881,0.0006629051600626,True,0.0001696244115678,0.0050119828772366,1.07,
gmm,weight_distort,4,0.1,0.96,0.0408219945202551,0.9600039671375414,0.960003943771137,True,0.0004082482904638,0.0002107358490981,True,0.0001618863643399,0.002036721555778,3.1,semi-cf (well-separated approx)
gmm,weight_distort,4,0.2,0.84,0.1743533871447778,0.8400146593304616,0.840013411402656,True,0.0008728715609439,0.0003564815795584,True,0.0003706693476276,0.0041636986082256,3.1,semi-cf (well-separated approx)
gmm,weight_distort,4,0.3,0.64,0.4462871026284195,0.6400295677420235,0.6400318090254602,True,0.0014999999999999,0.0014314272987157,True,0.0001539716222564,0.0078369670502201,3.0,semi-cf (well-separated approx)
gmm,weight_distort,4,0.4,0.3599999999999999,1.0216512475319817,0.3600455945796299,0.360040664578213,True,0.0026666666666666,-0.0014092545698236,True,-0.0003080894872077,0.0140273994349372,3.03,semi-cf (well-separated approx)
gmm,weight_distort,4,0.45,0.1899999999999999,1.660731206821651,0.1900322315581193,0.1900380613999328,True,0.0041294832096701,-0.0004107510472124,True,-0.0001879252325844,0.02052058552813,3.09,semi-cf (well-separated approx)
gmm,mode_drop,4,,6.415243562194552e-28,62.61370563888011,0.04980285533428734,0.5064740615868514,False,inf,-0.6883414934123344,True,-0.6893566871103487,0.03359488505830776,0.84,BLIND SPOT: E[w]=1 so Zhat unbiased only at astronomical N; at practical N logZ locks onto -ln2 with tiny variance; empirical ESS is seed-lottery (const-weight plateau vs tail spike)
funnel,cond_scale,4,-0.3,0.737557471759389,0.3044112659950351,0.7245635262983995,0.7377126469000687,True,inf,0.0001506888476772,True,-0.0002345419414382,0.0064746254637566,0.8,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,4,-0.15,0.9536527882334264,0.0474556274147738,0.9537853511695704,0.953810856237971,True,0.0005965119837833,-9.412240279438322e-05,True,3.193583019543312e-05,0.0022672999585297,0.82,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,4,-0.05,0.9958477541862808,0.0041608903240876,0.9958595110200322,0.9958561274691018,True,0.0001371439836388,-4.991950917876409e-05,True,9.95574002850219e-06,0.0005518219056067,0.87,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,4,0.05,0.996600568394054,0.0034052228018085,0.996608212510732,0.9966064160444944,True,0.000111919639073,7.246957516748864e-05,True,1.6219466388811551e-06,0.0005671988122533,0.87,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,4,0.15,0.9745890047695436,0.0257394304242393,0.9745581296705894,0.9746879746906648,True,0.0002924903896364,-0.0002998936494105,True,-0.0002186379416979,0.0016327111999876,0.82,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,4,0.3,0.9211914895347124,0.0820873495338697,0.921232788031892,0.9209908131816088,True,0.0005052104137024,0.0001978735276075,True,-3.780031516294358e-05,0.0030207860076318,0.9,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,cond_scale,4,0.5,0.8380524814062786,0.1766745534845751,0.8380402707745751,0.837763781987489,True,0.0007345751954966,-1.4882637877633442e-06,True,0.0006777151415843,0.0045218193108453,0.88,"cf exact: v-part matches, mismatch only in d-1 conditionals"
funnel,v_scale,4,-0.3,0.0,,0.4344606004644753,0.467628007498406,True,inf,0.0005733888044243,True,0.0013286561218203,0.0135636940215636,0.91,1-dim mismatch (v only): d-independent by construction
funnel,v_scale,4,-0.15,0.9232985511506112,0.0798026394123987,0.9241920821872224,0.9224553027930796,True,inf,-0.0001185707931092,True,-0.0002622575098417,0.0028814229509487,0.93,1-dim mismatch (v only): d-independent by construction
